datetime,timestamp,open,high,low,close,volume
2025-11-25 19:33:00+00:00,1764099180000,485.85,490.58,485.85,490.18,564.53
2025-11-25 19:34:00+00:00,1764099240000,490.18,490.46,488.79,489.19,158.61
2025-11-25 19:35:00+00:00,1764099300000,489.19,490.01,485.86,487.76,1019.39
2025-11-25 19:36:00+00:00,1764099360000,487.76,487.97,486.43,487.31,159.9
2025-11-25 19:37:00+00:00,1764099420000,487.31,491.04,487.31,489.13,666.69
2025-11-25 19:38:00+00:00,1764099480000,489.13,489.6,487.9,488.02,23.76
2025-11-25 19:39:00+00:00,1764099540000,488.02,488.02,486.31,486.33,294.16
2025-11-25 19:40:00+00:00,1764099600000,486.33,486.95,484.94,486.95,613.18
2025-11-25 19:41:00+00:00,1764099660000,486.95,488.85,486.36,488.85,169.45
2025-11-25 19:42:00+00:00,1764099720000,488.85,488.93,487.99,488.19,30.42
2025-11-25 19:43:00+00:00,1764099780000,488.19,489.98,488.19,489.49,109.85
2025-11-25 19:44:00+00:00,1764099840000,489.49,489.9,489.35,489.64,49.25
2025-11-25 19:45:00+00:00,1764099900000,489.64,489.64,488.26,489.43,170.96
2025-11-25 19:46:00+00:00,1764099960000,489.43,489.85,489.01,489.85,44.47
2025-11-25 19:47:00+00:00,1764100020000,489.85,489.85,488.57,488.87,52.82
2025-11-25 19:48:00+00:00,1764100080000,488.87,488.89,486.9,487.22,186.47
2025-11-25 19:49:00+00:00,1764100140000,487.22,488.4,487.22,488.4,148.86
2025-11-25 19:50:00+00:00,1764100200000,488.4,490.18,488.4,490.0,53.42
2025-11-25 19:51:00+00:00,1764100260000,490.0,490.0,488.93,489.43,60.87
2025-11-25 19:52:00+00:00,1764100320000,489.43,491.37,489.35,491.37,173.94
2025-11-25 19:53:00+00:00,1764100380000,491.37,492.03,491.21,492.03,547.87
2025-11-25 19:54:00+00:00,1764100440000,492.03,493.49,492.03,492.88,48.67
2025-11-25 19:55:00+00:00,1764100500000,492.88,493.03,491.93,492.29,188.13
2025-11-25 19:56:00+00:00,1764100560000,492.29,492.39,491.2,491.7,650.0
2025-11-25 19:57:00+00:00,1764100620000,491.7,492.55,490.95,491.49,155.78
2025-11-25 19:58:00+00:00,1764100680000,491.49,491.66,490.24,491.66,468.67
2025-11-25 19:59:00+00:00,1764100740000,491.66,491.94,491.13,491.25,487.25
2025-11-25 20:00:00+00:00,1764100800000,491.25,491.94,490.92,490.92,187.38
2025-11-25 20:01:00+00:00,1764100860000,490.92,490.92,490.23,490.64,122.23
2025-11-25 20:02:00+00:00,1764100920000,490.64,490.84,489.06,490.33,152.39
2025-11-25 20:03:00+00:00,1764100980000,490.33,490.95,490.02,490.13,48.24
2025-11-25 20:04:00+00:00,1764101040000,490.13,490.71,489.11,489.17,136.06
2025-11-25 20:05:00+00:00,1764101100000,489.17,490.31,489.16,489.33,322.65
2025-11-25 20:06:00+00:00,1764101160000,489.33,489.33,485.75,486.3,440.73
2025-11-25 20:07:00+00:00,1764101220000,486.3,487.72,486.19,487.72,366.83
2025-11-25 20:08:00+00:00,1764101280000,487.72,488.96,487.72,488.18,138.56
2025-11-25 20:09:00+00:00,1764101340000,488.18,488.33,486.71,486.81,151.95
2025-11-25 20:10:00+00:00,1764101400000,486.81,487.11,485.15,485.87,196.24
2025-11-25 20:11:00+00:00,1764101460000,485.87,486.64,485.34,486.64,47.56
2025-11-25 20:12:00+00:00,1764101520000,486.64,488.34,486.64,487.59,136.99
2025-11-25 20:13:00+00:00,1764101580000,487.59,489.84,487.59,489.84,293.06
2025-11-25 20:14:00+00:00,1764101640000,489.84,490.39,489.65,489.65,86.6
2025-11-25 20:15:00+00:00,1764101700000,489.65,490.84,489.65,490.21,28.09
2025-11-25 20:16:00+00:00,1764101760000,490.21,490.21,488.88,489.43,82.49
2025-11-25 20:17:00+00:00,1764101820000,489.43,490.47,489.43,489.72,232.72
2025-11-25 20:18:00+00:00,1764101880000,489.72,491.13,489.72,490.53,25.76
2025-11-25 20:19:00+00:00,1764101940000,490.53,492.74,490.53,492.74,47.33
2025-11-25 20:20:00+00:00,1764102000000,492.74,496.03,492.74,494.72,354.45
2025-11-25 20:21:00+00:00,1764102060000,494.72,494.79,493.09,493.85,46.98
2025-11-25 20:22:00+00:00,1764102120000,493.85,494.15,492.79,493.99,142.98
2025-11-25 20:23:00+00:00,1764102180000,493.99,494.12,493.33,493.64,65.08
2025-11-25 20:24:00+00:00,1764102240000,493.64,494.58,492.77,492.77,276.11
2025-11-25 20:25:00+00:00,1764102300000,492.77,493.23,491.68,492.01,110.08
2025-11-25 20:26:00+00:00,1764102360000,492.01,493.25,492.01,492.91,66.53
2025-11-25 20:27:00+00:00,1764102420000,492.91,494.34,492.67,494.26,99.83
2025-11-25 20:28:00+00:00,1764102480000,494.26,494.26,492.97,493.23,72.65
2025-11-25 20:29:00+00:00,1764102540000,493.23,494.17,492.93,493.19,46.31
2025-11-25 20:30:00+00:00,1764102600000,493.19,493.55,491.85,491.93,75.7
2025-11-25 20:31:00+00:00,1764102660000,491.93,496.27,491.71,495.76,535.68
2025-11-25 20:32:00+00:00,1764102720000,495.76,496.46,495.38,495.68,357.39
2025-11-25 20:33:00+00:00,1764102780000,495.68,496.16,494.99,495.75,296.41
2025-11-25 20:34:00+00:00,1764102840000,495.75,495.75,494.62,495.32,47.88
2025-11-25 20:35:00+00:00,1764102900000,495.32,497.6,495.26,496.45,139.85
2025-11-25 20:36:00+00:00,1764102960000,496.45,496.45,495.32,495.36,177.67
2025-11-25 20:37:00+00:00,1764103020000,495.36,496.66,495.36,496.44,88.62
2025-11-25 20:38:00+00:00,1764103080000,496.44,497.96,495.99,497.96,195.52
2025-11-25 20:39:00+00:00,1764103140000,497.96,498.43,496.89,498.43,216.52
2025-11-25 20:40:00+00:00,1764103200000,498.43,498.43,497.52,498.35,116.92
2025-11-25 20:41:00+00:00,1764103260000,498.35,498.72,497.7,498.63,74.57
